date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-07-13,1,BTC,-0.0005978203672963506,-0.0005978203672963506,2337678695084.5586,0.0036490022295810067,2.295286440903235e-13,0.016649577048286932,0.014640631968444714,3.1691108859210533e-13,-0.0014065599147808547
2025-07-13,2,LTC,-0.015659905153319897,-0.015659905153319897,7168919505.488062,0.0030414376530771728,3.961613832320219e-11,0.024754726026290585,0.01509809021513193,4.9419921333549566e-11,-0.0014065599147808547
2025-07-13,52,XRP,0.0012566955232651107,0.0012566955232651107,161706866248.23926,0.008606879088952402,5.3984669189664775e-12,0.02990561978402961,0.03703098037816381,7.262791438365337e-12,-0.0014065599147808547
2025-07-13,74,DOGE,-0.01939482361744764,-0.01939482361744764,30188587369.94527,0.0038929751843850557,2.660038135275184e-11,0.03939807364725249,0.03135555224377136,2.8273312709496443e-11,-0.0014065599147808547
2025-07-13,512,XLM,0.0857045828741695,0.0857045828741695,11173732127.164568,0.011474391258804206,1.2731153087561345e-10,0.053443019283659174,0.07265791772052192,1.058877318315017e-10,-0.0014065599147808547
2025-07-13,1027,ETH,-0.004975575551175082,-0.004975575551175082,357082149438.91235,0.004886424622059641,1.2186906756413185e-12,0.03283030796954391,0.028041823707724123,1.3715315089356208e-12,-0.0014065599147808547
2025-07-13,1437,ZEC,0.0059869034846541215,0.0059869034846541215,703986954.4033675,-0.0028482368234607333,3.847005185701114e-10,0.04767663505623933,0.01336182674112974,3.480566182911313e-10,-0.0014065599147808547
2025-07-13,1831,BCH,-0.048694062882718846,-0.048694062882718846,10577885496.879011,0.006052637780338236,3.350846845126894e-11,0.023265588483206836,0.015526397259008068,3.949967117451359e-11,-0.0014065599147808547
2025-07-13,1839,BNB,-0.005911272068006849,-0.005911272068006849,96089313482.58804,0.00183605182989816,5.041226805159339e-12,0.013894922908202165,0.007913488321766107,7.415155919119704e-12,-0.0014065599147808547
2025-07-13,1958,TRX,0.004633274670877295,0.004633274670877295,28519764225.513172,0.0038948924650487834,2.0236598744107003e-11,0.013798926096686587,0.009274223720010664,2.1978536479673503e-11,-0.0014065599147808547
2025-07-13,1975,LINK,-0.01296623285087261,-0.01296623285087261,10373136993.832888,0.004626053057687328,5.969776782953581e-11,0.03573343506262109,0.02507519814105518,5.3263132154582954e-11,-0.0014065599147808547
2025-07-13,2010,ADA,-0.0029123216291219436,-0.0029123216291219436,25140151950.714325,0.00360594126616499,3.480246318135104e-11,0.03963589190560188,0.03851599415964318,4.771731768500489e-11,-0.0014065599147808547
2025-07-13,3635,CRO,-0.027118054833229217,-0.027118054833229217,3252456894.063454,0.004533694940486103,3.948426336235323e-10,0.049123977808411344,0.050427130564646205,4.550326799446508e-10,-0.0014065599147808547
2025-07-13,4642,HBAR,0.017596679303963983,0.017596679303963983,8215968324.773427,0.007084385866575498,1.2792685108146405e-10,0.046917784338595885,0.03892510494866781,1.5921071303372398e-10,-0.0014065599147808547
2025-07-13,5426,SOL,-0.013616743885400167,-0.013616743885400167,87309462710.55106,0.003267925244756853,5.225444597820252e-12,0.035002101709401885,0.0139869422435695,5.3202404251458526e-12,-0.0014065599147808547
