date,id,symbol,name,price_usd,volume_24h,market_cap,percent_change_24h,percent_change_7d
2025-01-02,1958,TRX,TRON,0.2553234039,455534447.05,22008107354.158627,0.43850540677,-0.934004759144
2025-01-03,1958,TRX,TRON,0.265058758,929911117.82,22846801429.30196,3.812950132329,4.588138667991
2025-01-04,1958,TRX,TRON,0.2698350075,888135159.63,23257955544.652103,1.801958757264,4.228232069466
2025-01-05,1958,TRX,TRON,0.2699244307,847334059.39,23265349233.6214,0.033139955303,4.668144277873
2025-01-06,1958,TRX,TRON,0.2626518718,573948016.42,22638433290.869934,-2.694294455012,2.082272019437
2025-01-07,1958,TRX,TRON,0.2685381591,888788925.53,23144894580.72526,2.241098558952,6.152786886564
2025-01-08,1958,TRX,TRON,0.2527412784,1145096314.46,21782619233.903137,-5.882545987941,-0.577244934732
2025-01-09,1958,TRX,TRON,0.2504151931,1248032158.68,21581406224.114044,-0.920342457436,-1.922350557588
2025-01-10,1958,TRX,TRON,0.2401312325,1188810456.48,20694391149.52184,-4.106763816873,-9.404528141444
2025-01-11,1958,TRX,TRON,0.2444476203,844408722.45,21065550885.564594,1.79751202221,-9.408485374344
2025-01-12,1958,TRX,TRON,0.2409854853,435639381.85,20766949217.0426,-1.416309550607,-10.721128626095
2025-01-13,1958,TRX,TRON,0.2334052477,470215431.05,20113623218.970325,-3.145516252915,-11.135128736679
2025-01-14,1958,TRX,TRON,0.2227606037,1206943460.44,19195501871.35777,-4.560584686834,-17.046946142105
2025-01-15,1958,TRX,TRON,0.2208954613,627739786.56,19034086078.832394,-0.837285584326,-12.60016459259
2025-01-16,1958,TRX,TRON,0.2380025513,852531164.21,20507194443.450466,7.744428021748,-4.956824551792
2025-01-17,1958,TRX,TRON,0.2371448482,951397313.84,20432441930.896355,-0.360375570096,-1.243646755231
2025-01-18,1958,TRX,TRON,0.2489762322,751275269.7,21451105715.07691,4.989095929235,1.852589896052
2025-01-19,1958,TRX,TRON,0.2420565315,1548395185.61,20854494548.002552,-2.77926154592,0.444444289067
2025-01-20,1958,TRX,TRON,0.2281591358,1654939781.89,19656517446.81637,-5.741384305008,-2.247640928393
2025-01-21,1958,TRX,TRON,0.2382648809,2148530994.49,20525698058.557327,4.429252869816,6.960062471189
2025-01-22,1958,TRX,TRON,0.2446814282,1055430618.81,21077641507.004745,2.693031068758,10.767974466963
2025-01-23,1958,TRX,TRON,0.2534138187,1086199517.53,21829173787.595535,3.568881619818,6.475253017449
2025-01-24,1958,TRX,TRON,0.2528400053,1127986900.88,21779075273.304928,-0.226433337698,6.618384157955
2025-01-25,1958,TRX,TRON,0.2543035146,781460021.17,21904522779.987953,0.578828209982,2.139675071369
2025-01-26,1958,TRX,TRON,0.2534319263,470027939.91,21829246273.802002,-0.342735435379,4.69947855765
2025-01-27,1958,TRX,TRON,0.2463148724,456933307.72,21216159057.811966,-2.808270455831,7.957488324659
2025-01-28,1958,TRX,TRON,0.2463592519,1098220250.93,21219220791.07623,0.01801738185,3.397215311089
2025-01-29,1958,TRX,TRON,0.2399142923,549338752.23,20663697198.94834,-2.61608182991,-1.948303111937
2025-01-30,1958,TRX,TRON,0.2401545549,595352786.62,20684155872.9812,0.100145188097,-5.232257595834
2025-01-31,1958,TRX,TRON,0.2521685912,545465294.79,21718581446.10527,5.002626866282,-0.265549007538
2025-02-01,1958,TRX,TRON,0.2537029442,649723322.06,21850269641.42374,0.608463157539,-0.236162850656
2025-02-02,1958,TRX,TRON,0.2443774424,597127881.87,21046962273.395557,-3.675756213223,-3.57274793102
2025-02-03,1958,TRX,TRON,0.2251183663,1255087119.34,19388135577.837708,-7.880873093304,-8.605451181219
2025-02-04,1958,TRX,TRON,0.2289450361,1920564448.97,19716667074.96645,1.699847877592,-7.068626683277
2025-02-05,1958,TRX,TRON,0.2245008372,1283534070.93,19333340760.363323,-1.941164139597,-6.424567283993
2025-02-06,1958,TRX,TRON,0.2225587008,632710437.44,19165507680.574806,-0.865090913171,-7.326887512196
2025-02-07,1958,TRX,TRON,0.2316000436,800561433.21,19943494021.610435,4.062453096678,-8.156665129279
2025-02-08,1958,TRX,TRON,0.2300070472,673962538.89,19805747521.171204,-0.687822164273,-9.340016540907
2025-02-09,1958,TRX,TRON,0.2316520123,450402344.93,19947226127.2383,0.715180279427,-5.207285110648
2025-02-10,1958,TRX,TRON,0.2325060052,458115327.44,20020735936.927555,0.368653364946,3.281668658109
2025-02-11,1958,TRX,TRON,0.2461600238,706684160.92,21195699785.400436,5.872544502188,7.519266640664
2025-02-12,1958,TRX,TRON,0.2410676413,557149596.87,20756604184.494106,-2.068728496931,7.379395245805
2025-02-13,1958,TRX,TRON,0.2433152495,678137548.49,20949583841.733467,0.932355861032,9.326325437988
2025-02-14,1958,TRX,TRON,0.2340315564,555206551.62,20149811512.43531,-3.815499897773,1.049875794269
2025-02-15,1958,TRX,TRON,0.231484296,532698014.25,19929898239.796333,-1.088426039523,0.642262420775
2025-02-16,1958,TRX,TRON,0.2374139185,382919017.71,20440241115.77219,2.561565735061,2.48731109209
2025-02-17,1958,TRX,TRON,0.2426531512,424355916.88,20891352209.43341,2.206792578792,4.364251143832
2025-02-18,1958,TRX,TRON,0.2387220773,678245640.09,20552342788.48661,-1.620038265005,-3.021589947529
2025-02-19,1958,TRX,TRON,0.2389711405,610812776.36,20573200923.517033,0.104331860357,-0.869673249591
2025-02-20,1958,TRX,TRON,0.2422458071,459805515.7,20854637708.340916,1.370318867972,-0.439529559669
