date,id,symbol,name,price_usd,volume_24h,market_cap,percent_change_24h,percent_change_7d
2025-01-02,1975,LINK,Chainlink,21.6738136138,670042964.54,13830059826.497288,8.416174158989,-11.291980415806
2025-01-03,1975,LINK,Chainlink,22.0381813614,893085690.09,14062562875.462008,1.681142756297,-2.711200883726
2025-01-04,1975,LINK,Chainlink,23.4062455011,902607636.12,14935524562.601486,6.207699797472,8.713416811313
2025-01-05,1975,LINK,Chainlink,23.6126842463,605172261.37,15067253119.794596,0.881981457303,7.504295553154
2025-01-06,1975,LINK,Chainlink,23.6308826083,503635862.84,15078865494.045063,0.077070280549,12.862140451955
2025-01-07,1975,LINK,Chainlink,23.8214016635,947360040.71,15200435697.544916,0.806229112846,15.745888193168
2025-01-08,1975,LINK,Chainlink,21.3970005452,983089660.83,13653425415.614386,-10.177407494842,7.031507187696
2025-01-09,1975,LINK,Chainlink,20.4535017988,897402873.87,13051378893.423315,-4.409490687242,-5.630351154245
2025-01-10,1975,LINK,Chainlink,19.6454775351,722781916.94,12535778634.641726,-3.950542413886,-10.857083835582
2025-01-11,1975,LINK,Chainlink,20.265413858,680134333.86,12931359983.970306,3.155618496927,-13.418775954141
2025-01-12,1975,LINK,Chainlink,20.1932501509,382790737.84,12885312324.58036,-0.356092935678,-14.481344262729
2025-01-13,1975,LINK,Chainlink,19.8333786839,365018238.44,12655678352.148563,-1.782137418538,-16.070089244138
2025-01-14,1975,LINK,Chainlink,19.3602667355,883186974.44,12353785631.809904,-2.385432941154,-18.727424150051
2025-01-15,1975,LINK,Chainlink,20.3103590851,471688288.57,12960039532.044308,4.907434193073,-5.078475638627
2025-01-16,1975,LINK,Chainlink,22.1141986326,772191947.27,14111069493.960522,8.88137693616,8.119376574618
2025-01-17,1975,LINK,Chainlink,23.0054768551,985307830.71,14679794101.418308,4.030343750353,17.103169490021
2025-01-18,1975,LINK,Chainlink,25.1089872658,830329828.05,16022044032.367075,9.14352014528,23.900688343902
2025-01-19,1975,LINK,Chainlink,24.1105996953,985401864.11,15384972953.134277,-3.97621600556,19.399301822009
2025-01-20,1975,LINK,Chainlink,24.2733181603,2209065241.38,15488803600.808886,0.674883524273,22.386198272646
2025-01-21,1975,LINK,Chainlink,25.0701113545,2771716709.95,15997237314.461187,3.282588679901,29.49259272615
2025-01-22,1975,LINK,Chainlink,26.6142155153,1503923868.62,16982530133.869814,6.159143607365,31.037641450705
2025-01-23,1975,LINK,Chainlink,25.2894042939,681867361.72,16137168132.64297,-4.977833070591,14.358221675186
2025-01-24,1975,LINK,Chainlink,25.656690466,1122794710.93,16371533428.216997,1.452332240996,11.524271492577
2025-01-25,1975,LINK,Chainlink,25.1888852771,753392908.64,16073026950.95694,-1.823326315576,0.318204833833
2025-01-26,1975,LINK,Chainlink,24.9251290628,432691577.89,15904724118.459288,-1.047113484045,3.378304056226
2025-01-27,1975,LINK,Chainlink,24.904921018,560662732.87,15891829365.67018,-0.081074985602,2.602045808369
2025-01-28,1975,LINK,Chainlink,24.1600310842,1167373587.22,15416515120.929672,-2.990934736358,-3.630140518117
2025-01-29,1975,LINK,Chainlink,22.6129205024,620096421.6,14429303904.366598,-6.403595162845,-15.034427787713
