date,id,symbol,name,price_usd,volume_24h,market_cap,percent_change_24h,percent_change_7d
2025-01-02,2,LTC,Litecoin,104.8196119717,532334636.09,7900543016.195082,1.703175673689,-4.337494454846
2025-01-03,2,LTC,Litecoin,105.0857359468,628776229.72,7920990987.589618,0.253887578924,2.883632102759
2025-01-04,2,LTC,Litecoin,112.6884552768,638695752.44,8494437396.18492,7.234777642805,12.323580338068
2025-01-05,2,LTC,Litecoin,111.1727212769,435454573.32,8380597122.300391,-1.345065913154,10.5287990319
2025-01-06,2,LTC,Litecoin,115.4907830682,482062493.96,8706525265.715042,3.884101910765,17.497715022319
2025-01-07,2,LTC,Litecoin,114.0207659518,715702783.07,8596106733.593164,-1.272843665409,14.81973265155
2025-01-08,2,LTC,Litecoin,102.8189726216,858175746.32,7751952854.121115,-9.824344922354,-0.237981820201
2025-01-09,2,LTC,Litecoin,101.4978496468,697139922.98,7652706910.083621,-1.284901940905,-3.169027496358
2025-01-10,2,LTC,Litecoin,102.2603242345,664099416.91,7710584348.260458,0.751222405617,-2.688672907708
2025-01-11,2,LTC,Litecoin,104.0102762058,569596335.56,7842896780.68925,1.71127168275,-7.701036498982
2025-01-12,2,LTC,Litecoin,104.3725862091,371974217.68,7870579467.856174,0.348340583764,-6.11672988626
2025-01-13,2,LTC,Litecoin,102.3315304497,355934971.2,7717004222.34858,-1.955547748252,-11.394201570793
2025-01-14,2,LTC,Litecoin,98.4491238773,679203182.55,7424579397.243474,-3.793949484998,-13.65684745631
2025-01-15,2,LTC,Litecoin,102.4091179087,438243388.67,7723621379.977795,4.022376101956,-0.398617786645
2025-01-16,2,LTC,Litecoin,117.3452262741,1153168154.67,8850552417.51507,14.5847446697,15.613509727097
2025-01-17,2,LTC,Litecoin,124.3423911546,2347649712.76,9378782030.202976,5.962888395731,21.59397311261
2025-01-18,2,LTC,Litecoin,136.9853636735,2079125823.44,10332854721.284185,10.167869864415,31.70368224232
2025-01-19,2,LTC,Litecoin,125.3923040568,1424173471.12,9458846926.302324,-8.46299145093,20.13911757012
2025-01-20,2,LTC,Litecoin,115.3954421697,1622565245.62,8705144337.968,-7.972468455948,12.766262424213
2025-01-21,2,LTC,Litecoin,118.4416740465,1624663196.62,8935380486.259445,2.639819926668,20.307494248709
2025-01-22,2,LTC,Litecoin,118.9327690075,961312200.9,8972878244.271418,0.414630209267,16.134941337496
2025-01-23,2,LTC,Litecoin,115.2523046698,602545786.13,8695617058.649782,-3.094575505482,-1.783559221632
2025-01-24,2,LTC,Litecoin,116.5055903095,692595042.66,8790592126.327366,1.087427833522,-6.302597828688
2025-01-25,2,LTC,Litecoin,118.6888986622,1030888395.27,8955796902.100658,1.873994498329,-13.356510886018
2025-01-26,2,LTC,Litecoin,123.9343968825,1228244281.94,9352145303.459015,4.419535676375,-1.162676756985
2025-01-27,2,LTC,Litecoin,117.1768627174,626605869.79,8842700627.365082,-5.45250901687,1.543752954435
2025-01-28,2,LTC,Litecoin,114.9089915594,1063371011.41,8671970396.00911,-1.935425736295,-2.982634714968
2025-01-29,2,LTC,Litecoin,110.1657927921,652647643.18,8314422335.988028,-4.127787306246,-7.37137148033
2025-01-30,2,LTC,Litecoin,115.7262344794,738292687.71,8734465703.525854,5.04733960186,0.411210700706
2025-01-31,2,LTC,Litecoin,129.9340892864,1622167578.7,9807287757.983881,12.277125295653,11.52605548039
2025-02-01,2,LTC,Litecoin,128.0266690189,1047798415.05,9663764184.775434,-1.467990638895,7.867433653847
2025-02-02,2,LTC,Litecoin,118.9041463779,983738390.42,8975590908.466429,-7.125486206059,-4.058800971399
2025-02-03,2,LTC,Litecoin,109.3876764199,1287274268.37,8257633255.989534,-8.003480322506,-6.647375699351
2025-02-04,2,LTC,Litecoin,106.959104441,2397008200.56,8074691700.197039,-2.220151353788,-6.918420404314
2025-02-05,2,LTC,Litecoin,101.4159327534,985370370.76,7656588487.851322,-5.182515052443,-7.942447303256
2025-02-06,2,LTC,Litecoin,103.3834519372,771123223.49,7805493220.413345,1.940049389134,-10.665500867356
2025-02-07,2,LTC,Litecoin,101.692210774,881396547.29,7678192788.419024,-1.635891558609,-21.735541971691
2025-02-08,2,LTC,Litecoin,103.2288548815,811356575.53,7794580456.264918,1.511073557922,-19.369256677123
2025-02-09,2,LTC,Litecoin,104.7011602378,501308550.66,7906129835.30161,1.426253694305,-11.944904002717
2025-02-10,2,LTC,Litecoin,107.4833175883,623431505.56,8116609397.019961,2.657236408997,-1.740926303526
2025-02-11,2,LTC,Litecoin,120.0788686508,1528542002.06,9068224770.210848,11.718610241226,12.266150019098
2025-02-12,2,LTC,Litecoin,119.6333011431,1986000622.64,9035008174.870405,-0.371062379832,17.963024048735
2025-02-13,2,LTC,Litecoin,122.0469789067,1392494683.36,9217718548.399696,2.017563454765,18.052721803866
2025-02-14,2,LTC,Litecoin,126.3759146744,1368653967.11,9545126967.22092,3.546942174638,24.272954351709
2025-02-15,2,LTC,Litecoin,125.0940933311,1541280710.25,9448767278.002941,-1.014292435847,21.181324228361
2025-02-16,2,LTC,Litecoin,133.8341198465,1346489919.4,10109418649.522654,6.986761950621,27.824867979015
2025-02-17,2,LTC,Litecoin,125.5610555631,1226918813.85,9484988807.633966,-6.181580820225,16.819110519164
2025-02-18,2,LTC,Litecoin,122.3117517697,1088480070.74,9239937267.412737,-2.587827713666,1.859513787881
2025-02-19,2,LTC,Litecoin,129.516469803,1333800766.03,9784592018.618696,5.890454456822,8.261218712085
