date,id,symbol,name,price_usd,volume_24h,market_cap,percent_change_24h,percent_change_7d
2025-01-02,4642,HBAR,Hedera,0.2939666207,936049582.25,11244858959.003107,9.477567232088,-6.204970311778
2025-01-03,4642,HBAR,Hedera,0.2917152312,778020442.97,11158738439.132757,-0.765865691191,2.560316087753
2025-01-04,4642,HBAR,Hedera,0.3134699349,1119391724.08,11990902899.307146,7.45751381043,13.653068799351
2025-01-05,4642,HBAR,Hedera,0.305787189,633404251.98,11697021256.636993,-2.450871674477,4.025212122847
2025-01-06,4642,HBAR,Hedera,0.3013069373,512563811.78,11525641937.941656,-1.46515352021,8.035396874543
2025-01-07,4642,HBAR,Hedera,0.3080733484,685055709.83,11785860826.903107,2.245687152272,10.842846770123
2025-01-08,4642,HBAR,Hedera,0.2895059027,1207147706.97,11075532111.490372,-6.026956181181,7.816329124825
2025-01-09,4642,HBAR,Hedera,0.2847873377,825353626.7,10895015518.84427,-1.62986833613,-3.122559628676
2025-01-10,4642,HBAR,Hedera,0.2687787838,623176286.9,10282581538.461195,-5.621230911592,-7.862615637596
2025-01-11,4642,HBAR,Hedera,0.2818230722,611653396.34,10781612587.466673,4.853168896675,-10.095661236941
2025-01-12,4642,HBAR,Hedera,0.2916336061,485721950.28,11156930956.595043,3.481096784713,-4.628572898568
2025-01-13,4642,HBAR,Hedera,0.2779699461,410761655.1,10634204810.476894,-4.685214492743,-7.745255181795
2025-01-14,4642,HBAR,Hedera,0.2750146695,608857283.38,10521145765.896095,-1.063164069138,-10.730781843844
2025-01-15,4642,HBAR,Hedera,0.2869864926,447032886.92,10979147840.133121,4.353158010688,-0.870244815094
2025-01-16,4642,HBAR,Hedera,0.3231816258,1037825608.72,12364455750.184786,12.612138235938,13.481739887489
2025-01-17,4642,HBAR,Hedera,0.3631127707,2346184583.13,13893363798.930351,12.355635879021,35.097259361084
2025-01-18,4642,HBAR,Hedera,0.3751110884,1629639706.26,14357636659.899502,3.304295161988,33.10162490526
2025-01-19,4642,HBAR,Hedera,0.3549826143,1095365794.44,13583817684.989985,-5.366003498964,21.722122174369
2025-01-20,4642,HBAR,Hedera,0.3264250127,1267557045.74,12491028240.411867,-8.044788806235,17.431764567578
2025-01-21,4642,HBAR,Hedera,0.3415126541,1443558088.97,13068374179.512623,4.622084971564,24.17979547613
2025-01-22,4642,HBAR,Hedera,0.3373156374,779053317.83,12908233991.723536,-1.22894911741,17.537112736983
2025-01-23,4642,HBAR,Hedera,0.3252495507,470835608.43,12446494741.20746,-3.577090802252,0.63986463927
2025-01-24,4642,HBAR,Hedera,0.3276450543,626480956.57,12538164730.36585,0.736512496711,-9.767686306209
2025-01-25,4642,HBAR,Hedera,0.3270521521,612691300.49,12515475831.955385,-0.180958688173,-12.811920993809
2025-01-26,4642,HBAR,Hedera,0.3321598276,355372725.49,12710933921.588865,1.561731189965,-6.429268863233
2025-01-27,4642,HBAR,Hedera,0.3233144429,553030107.17,12372442959.16268,-2.662990497138,-0.952920148731
2025-01-28,4642,HBAR,Hedera,0.3143944889,733243041.96,12031098409.719841,-2.758909865842,-7.940603344311
2025-01-29,4642,HBAR,Hedera,0.2991138128,456351947.11,11446344763.091894,-4.860351127368,-11.325245656646
2025-01-30,4642,HBAR,Hedera,0.3089893037,431715162.8764936,11824255340.59437,3.301583032205,-4.999314220294
2025-01-31,4642,HBAR,Hedera,0.3162092403,349346523.59,12100544433.061956,2.336629956851,-3.490305696236
2025-02-01,4642,HBAR,Hedera,0.3066655092,333458077.21,11735329489.584038,-3.018169585494,-6.233453223775
2025-02-02,4642,HBAR,Hedera,0.285387652,284081604.11,10921078595.337091,-6.938457867567,-14.081225859503
2025-02-03,4642,HBAR,Hedera,0.2531481983,684387166.34,9687354552.872993,-11.29672341149,-21.702168315473
2025-02-04,4642,HBAR,Hedera,0.2751533614,1573839949.9,10529437642.179777,8.692601111897,-12.481493415269
2025-02-05,4642,HBAR,Hedera,0.2505679466,686162211.18,9588614711.029814,-8.935167889557,-16.229897806699
2025-02-06,4642,HBAR,Hedera,0.2385849695,361084501.49,9130055853.288528,-4.782326452418,-22.785362919341
2025-02-07,4642,HBAR,Hedera,0.2288315988,371469831.01,8756818514.248331,-4.088007182457,-27.632855213115
2025-02-08,4642,HBAR,Hedera,0.2328826888,358250513.9,8911843697.368572,1.770336827936,-24.059706145371
2025-02-09,4642,HBAR,Hedera,0.2345079631,208843562.86,8974038917.60223,0.697893975041,-17.828272734568
2025-02-10,4642,HBAR,Hedera,0.2295002163,222541370.88,8782404851.550913,-2.135427178503,-9.341556522865
2025-02-11,4642,HBAR,Hedera,0.2316636668,275338836.10703766,8865194742.35824,0.942679052034,-15.805619980993
2025-02-12,4642,HBAR,Hedera,0.2287694126,325552875.19,8754438811.426208,-1.249334520854,-8.699649867058
2025-02-13,4642,HBAR,Hedera,0.2346987871,373044086.54,8981341285.652792,2.591856318865,-1.628846266443
2025-02-14,4642,HBAR,Hedera,0.2255233672,252421543.46,8630694118.299704,-3.909444952821,-1.445705743277
2025-02-15,4642,HBAR,Hedera,0.2308789919,324002514.41,9643728324.300644,2.374753775278,-0.860388964943
2025-02-16,4642,HBAR,Hedera,0.2290624106,221718543.28,9568096428.54202,-0.786811007788,-2.32211838836
2025-02-17,4642,HBAR,Hedera,0.2201454205,165400525.88,9224964128.77223,-3.892821206408,-4.076159926106
2025-02-18,4642,HBAR,Hedera,0.2120300443,207848992.4,8884897757.591972,-3.686370659283,-8.475054708496
